cpf,id_pessoa_fisica,cidade atual,estado atual,estado de origem do cpf
,57539320,POMBAL,PARAIBA,
,245766968,VIGIA,PARA,
,13742485,SAOGONCALO,RIODEJANEIRO,
,73614576,GUAJARA-MIRIM,RONDONIA,
,355761456,SERRA,ESPIRITOSANTO,
,224891968,MANDURI,SAOPAULO,
,368753357,CURUCA,PARA,
,162176469,AIUABA,CEARA,
,245017429,ANAPOLIS,GOIAS,
,373267464,ANISIODEABREU,PIAUI,
,125811277,SERRA,ESPIRITOSANTO,
,661808155,BATATAIS,SAOPAULO,
,272237171,RECIFE,PERNAMBUCO,
,194457723,LAURODEFREITAS,BAHIA,
,100313440,GUARULHOS,SAOPAULO,
,27950259,BATURITE,CEARA,
,746258368,SAOJOSEDORIOPRETO,SAOPAULO,
,385133619,FRUTAL,MINASGERAIS,
,149080861,SANTALUZIA,MINASGERAIS,
,166957829,BLUMENAU,SANTACATARINA,
,235414445,IBICARAI,BAHIA,
,397949568,SANTOANTONIODODESCOBERTO,GOIAS,
,59710035,ITABELA,BAHIA,
,94700611,CAMPINAS,SAOPAULO,
,257153117,ALVORADA,RIOGRANDEDOSUL,
,100051840,TOLEDO,MINASGERAIS,
,186155160,NATAL,RIOGRANDEDONORTE,
,382366208,CAMPOSDOSGOYTACAZES,RIODEJANEIRO,
,743776427,RUSSAS,CEARA,
,209148883,SAOPAULO,SAOPAULO,
,40673083,MANAUS,AMAZONAS,
,157069491,MARABA,PARA,
,274067965,TABOAODASERRA,SAOPAULO,
,351767896,CAMPINAGRANDE,PARAIBA,
,352401019,ANAPOLIS,GOIAS,
,670345139,RIBEIRAOPIRES,SAOPAULO,
,89971773,HUMILDES,BAHIA,
,204812437,SAOJOSEDOSCAMPOS,SAOPAULO,
,151619128,JENIPAPODOSVIEIRAS,MARANHAO,
,140789515,EUSEBIO,CEARA,
,102169304,PICOS,PIAUI,
,15042899,JABOATAODOSGUARARAPES,PERNAMBUCO,
,51116803,FORTALEZA,CEARA,
,212591811,SOROCABA,SAOPAULO,
,345614819,ABREUELIMA,PERNAMBUCO,
,147749309,CUBATAO,SAOPAULO,
,109059293,IMPERATRIZ,MARANHAO,
,241406104,DIADEMA,SAOPAULO,
,111851893,TERESINA,PIAUI,
,253155205,CAMPINAS,SAOPAULO,
,251526728,VITORIADACONQUISTA,BAHIA,
,146707512,LAURODEFREITAS,BAHIA,
,266567136,VERANOPOLIS,RIOGRANDEDOSUL,
,253050616,MACAPA,AMAPA,
,6553512,SANTOANTONIODEPADUA,RIODEJANEIRO,
,710881947,SAOPAULO,SAOPAULO,
,147845075,CURITIBA,PARANA,
,751555453,NATAL,RIOGRANDEDONORTE,
,337540896,COLNIZA,MATOGROSSO,
,164843965,RECIFE,PERNAMBUCO,
,369983021,FORTALEZA,CEARA,
,178998264,GUAIRACA,PARANA,
,265796539,BELOHORIZONTE,MINASGERAIS,
,50285579,CAMPINAS,SAOPAULO,
,162434563,RUSSAS,CEARA,
,100167208,CINCORIOS,BAHIA,
,11017075,CURITIBA,PARANA,
,614792,MONTESCLAROS,MINASGERAIS,
,270569709,SAOPAULO,SAOPAULO,
,32755411,ITUIUTABA,MINASGERAIS,
,276059181,BALNEARIOCAMBORIU,SANTACATARINA,
,675391101,MAIRIPORA,SAOPAULO,
,267810261,BRASILIA,DISTRITOFEDERAL,
,163750256,SALVADOR,BAHIA,
,185245051,TRINDADE,GOIAS,
,154296461,BELEM,PARA,
,48879816,ALEXANDRIA,RIOGRANDEDONORTE,
,18183448,GOIANIA,GOIAS,
,663569635,ANAPOLIS,GOIAS,
,261782651,FORTALEZA,CEARA,
,272357395,CAMPOGRANDE,MATOGROSSODOSUL,
,667574400,NILOPOLIS,RIODEJANEIRO,
,213913211,OLINDA,PERNAMBUCO,
,157719843,PETROLINA,PERNAMBUCO,
,92186675,COMBINADO,TOCANTINS,
,232366483,OSASCO,SAOPAULO,
,51411597,JOAOPESSOA,PARAIBA,
,195710752,ARACOIABADASERRA,SAOPAULO,
,666980016,RIODEJANEIRO,RIODEJANEIRO,
,78938853,BELEM,ALAGOAS,
,141508515,GOIANIA,GOIAS,
,356403416,ALEGRETE,RIOGRANDEDOSUL,
,13033424,MACEIO,ALAGOAS,
,178738805,CAUCAIA,CEARA,
,120341072,PEDROII,PIAUI,
,79591072,FLORIANOPOLIS,SANTACATARINA,
,270371416,FEIRADESANTANA,BAHIA,
,255024949,SANTOANDRE,SAOPAULO,
,218763683,TOBIASBARRETO,SERGIPE,
,5426283,MOGIDASCRUZES,SAOPAULO,
,269823152,PARACURU,CEARA,
,156651280,PORTOALEGRE,RIOGRANDEDOSUL,
,384230613,BARREIRAS,BAHIA,
,349567320,RIBEIRAODASNEVES,MINASGERAIS,
,337424424,CANINDE,CEARA,
,136547557,CUIABA,MATOGROSSO,
,22124531,FERNANDOPOLIS,SAOPAULO,
,290454512,LONDRINA,PARANA,
,24628408,TAMANDARE,PERNAMBUCO,
,380218352,ITAPEJARAD'OESTE,PARANA,
,669500381,NOVAFRIBURGO,RIODEJANEIRO,
,167693267,SAOGONCALO,RIODEJANEIRO,
,670811699,ARARAQUARA,SAOPAULO,
,170607416,CUIABA,MATOGROSSO,
,180829091,SAOPAULO,SAOPAULO,
,263331443,MARILIA,SAOPAULO,
,121415347,APARECIDADEGOIANIA,GOIAS,
,131221573,BALNEARIOCAMBORIU,SANTACATARINA,
,90276963,LIMOEIRODONORTE,CEARA,
,377396979,JALES,SAOPAULO,
,345051696,TAQUARALTO,TOCANTINS,
,236941403,PAULISTA,PERNAMBUCO,
,849753440,MARITUBA,PARA,
,129000424,IBATE,SAOPAULO,
12731112573,38399368,ANANINDEUA,PARA,
,1451571,BELEM,PARA,
,758111861,VISEU,PARA,
,285098091,ALUMINIO,SAOPAULO,
,52399227,TABOAODASERRA,SAOPAULO,
,261560371,SAOPAULO,SAOPAULO,
,2131829,SANTOANDRE,SAOPAULO,
,818736603,RIOBRANCO,ACRE,
,743517744,SAOLUIS,MARANHAO,
,24282957,SANTOANDRE,SAOPAULO,
,423795851,ALAGOINHAS,BAHIA,
,353519392,SAOBERNARDODOCAMPO,SAOPAULO,
,687247539,TRESPONTAS,MINASGERAIS,
,174841693,BRASILIA,DISTRITOFEDERAL,
,144629536,CATAGUASES,MINASGERAIS,
,362962171,FEIRADESANTANA,BAHIA,
,743205152,CAXIASDOSUL,RIOGRANDEDOSUL,
,40894864,SAOPAULO,SAOPAULO,
,214687824,IPATINGA,MINASGERAIS,
18106900800,378644008,ASSIS,SAOPAULO,
,288774181,DOISCORREGOS,SAOPAULO,
,120642328,FORTALEZA,CEARA,
,50961389,OLINDA,PERNAMBUCO,
,126575912,MANICORE,AMAZONAS,
,270710499,SAOCAETANODOSUL,SAOPAULO,
,109331291,SANTOANTONIODEJESUS,BAHIA,
,176847309,BERTIOGA,SAOPAULO,
,664138504,MOGIDASCRUZES,SAOPAULO,
,806668299,DUQUEDECAXIAS,RIODEJANEIRO,
,415260387,IMPERATRIZ,MARANHAO,
,194501864,MACEIO,ALAGOAS,
,185111181,PORTOALEGRE,RIOGRANDEDOSUL,
,145059019,PARADEMINAS,MINASGERAIS,
,182833995,CAMBE,PARANA,
,115005637,PORTOALEGRE,RIOGRANDEDOSUL,
,86317704,CONTAGEM,MINASGERAIS,
,347962259,CONTAGEM,MINASGERAIS,
,170663640,CUIABA,MATOGROSSO,
,100850099,VITORIADACONQUISTA,BAHIA,
,233908075,PAULISTA,PERNAMBUCO,
,289594093,SAOCARLOS,SAOPAULO,
,122073901,IBIRITE,MINASGERAIS,
,43781643,ITATIBA,SAOPAULO,
,148174608,SALVADOR,BAHIA,
,113983195,LONDRINA,PARANA,
,239366880,FORTALEZA,CEARA,
,25963848,FORTALEZA,CEARA,
,197302416,FEIRADESANTANA,BAHIA,
,95571219,SAOLOURENCODAMATA,PERNAMBUCO,
,345545677,SAOPAULO,SAOPAULO,
,60292184,VARJOTA,CEARA,
,44899013,MESQUITA,RIODEJANEIRO,
,205319123,SANTAMARIA,RIOGRANDEDOSUL,
,289793875,SAOSEBASTIAO,SAOPAULO,
,257975203,RECIFE,PERNAMBUCO,
,141989477,SANTAMARGARIDA,MINASGERAIS,
,153380560,FORTALEZA,CEARA,
,199524997,CAJAMAR,SAOPAULO,
,29674525,IMPERATRIZ,MARANHAO,
,18178693,GUARULHOS,SAOPAULO,
,235675064,CONTAGEM,MINASGERAIS,
,194671715,RECIFE,PERNAMBUCO,
,220339696,FRANCODAROCHA,SAOPAULO,
,281224179,SAOPAULO,SAOPAULO,
,109984208,SALVADOR,BAHIA,
,170965928,VARZELANDIA,MINASGERAIS,
,12905451,FLORES,PERNAMBUCO,
,195948363,CAPIMGROSSO,BAHIA,
,142580149,FORTALEZA,CEARA,
,53419941,SAOPAULO,SAOPAULO,
,56921115,RIODEJANEIRO,RIODEJANEIRO,
,166793424,RECIFE,PERNAMBUCO,
,33862059,MARILIA,SAOPAULO,
,121177819,JAU,SAOPAULO,
,138319715,BOTUCATU,SAOPAULO,
,141021520,RIOVERDE,GOIAS,
,61682317,NATAL,RIOGRANDEDONORTE,
,173157912,ANANINDEUA,PARA,
,223898035,MAUA,SAOPAULO,
,172134035,BRUSQUE,SANTACATARINA,
,193699672,BELOHORIZONTE,MINASGERAIS,
,72586925,BELEM,PARA,
,134121725,SENADORCANEDO,GOIAS,
,355885952,SAOJOSEDOSPINHAIS,PARANA,
,116069344,OLINDA,PERNAMBUCO,
,116133285,BRASILIA,DISTRITOFEDERAL,
,54668115,COTIA,SAOPAULO,
,819543325,DUQUEDECAXIAS,RIODEJANEIRO,
,347956376,IPUEIRAS,CEARA,
,269564320,MIRASSOLD'OESTE,MATOGROSSO,
,100039187,TEOFILOOTONI,MINASGERAIS,
,52327792,SAOPAULO,SAOPAULO,
,213413299,BELEM,PARA,
,131406907,BELOHORIZONTE,MINASGERAIS,
,376416357,ANAPOLIS,GOIAS,
,65452376,FOZDOIGUACU,PARANA,
,,,,
,,,,
,id_pessoa_fisica,nom_cidade,des_estado,
,,,,
,13768155,CATENDE,PERNAMBUCO,
,275605675,GOVERNADORNUNESFREIRE,MARANHAO,
,242487357,CARAGUATATUBA,SAOPAULO,
,76327421,RIOVERDE,GOIAS,
,40421504,CAMPINAS,SAOPAULO,
,346943472,JABOATAODOSGUARARAPES,PERNAMBUCO,
,267358264,UBERLANDIA,MINASGERAIS,
,254738725,CARMODOCAJURU,MINASGERAIS,
28537130320,283458923,ARACATUBA,SAOPAULO,
,210583267,PIATA,BAHIA,
,192693235,NITEROI,RIODEJANEIRO,
,669271035,MIRASSOL,SAOPAULO,
,239072925,PAULISTA,PARAIBA,
,73317371,VILARICA,MATOGROSSO,
,830332723,RIODEJANEIRO,RIODEJANEIRO,
,663509301,PARAISODASAGUAS,MATOGROSSODOSUL,
,148217347,SALVADOR,BAHIA,
,141904301,GETULIOVARGAS,RIOGRANDEDOSUL,
,758419661,SAOSEBASTIAODOPASSE,BAHIA,
,155526213,DUQUEDECAXIAS,RIODEJANEIRO,
,193259400,CAMPINAS,SAOPAULO,
,672821632,MATAO,SAOPAULO,
,257638451,DIADEMA,SAOPAULO,
,215390909,CAMPOGRANDE,ALAGOAS,
,110971600,TERESINA,PIAUI,
,183982400,CIDADENAOENCONTRADA,ESTADONAOENCONTRADO,
,149655875,MANAUS,AMAZONAS,
,194866579,SALVADOR,BAHIA,
,104637901,PARAUAPEBAS,PARA,
,156365195,CAMPINAS,SAOPAULO,
,14704587,ARARUAMA,RIODEJANEIRO,
,758822963,PORTOVELHO,RONDONIA,
,348983725,FORTALEZA,CEARA,
,29013205,SALVADOR,BAHIA,
,356802603,LUMINARIAS,MINASGERAIS,
,61365027,RONDONOPOLIS,MATOGROSSO,
,275638184,CALDAS,MINASGERAIS,
,5713787,RIODEJANEIRO,RIODEJANEIRO,
,168648888,BELOHORIZONTE,MINASGERAIS,
,73071109,JAU,SAOPAULO,
,179119448,BRASILIA,DISTRITOFEDERAL,
,139870763,BOCADAMATA,ALAGOAS,
,250332627,GUARULHOS,SAOPAULO,
,186064533,VICOSA,MINASGERAIS,
,94109341,SALTO,SAOPAULO,
,342681864,PALMEIRASDEGOIAS,GOIAS,
,205278403,SALVADOR,BAHIA,
,80300645,SALVADOR,BAHIA,
,177363619,SOBRAL,CEARA,
,159073656,ESTANCIA,SERGIPE,
,253062520,PENAPOLIS,SAOPAULO,
,414627000,BIGUACU,SANTACATARINA,
,204886715,SALVADOR,BAHIA,
,189218011,CAMPOGRANDE,MATOGROSSODOSUL,
,369003696,GOIANIA,GOIAS,
,731238352,CAMPINAS,SAOPAULO,
,2934928,ANDRADINA,SAOPAULO,
,345418512,SAOJOSEDERIBAMAR,MARANHAO,
,669048659,SAOPAULO,SAOPAULO,
,374701683,MAURITI,CEARA,
,202277579,GUANAMBI,BAHIA,
,126070733,CAMPOSDOJORDAO,SAOPAULO,
,143071528,AQUIRAZ,CEARA,
,117643048,MARABA,PARA,
,218539256,GUARULHOS,SAOPAULO,
,674827179,ITAPETININGA,SAOPAULO,
,253544040,MANAUS,AMAZONAS,
,184137861,JOINVILLE,SANTACATARINA,
,177258781,GUARAPUAVA,PARANA,
,106285336,FOZDOIGUACU,PARANA,
,677118811,SAOPAULO,SAOPAULO,
,428797504,SAOJOSEDORIOGRANDE,BAHIA,
,125245117,MACAE,RIODEJANEIRO,
,11015571,JOAOPESSOA,PARAIBA,
,395796992,POA,SAOPAULO,
,164846339,ITACOATIARA,AMAZONAS,
,95190221,SALVADOR,BAHIA,
,96506248,CAMACARI,BAHIA,
,203199125,VIAMAO,RIOGRANDEDOSUL,
,243836155,GOIANIA,GOIAS,
,156647237,PORTOGRANDE,AMAPA,
,140262397,JURUENA,MATOGROSSO,
,23139747,PRESIDENTEVENCESLAU,SAOPAULO,
,257141531,SIMOESFILHO,BAHIA,
,251545821,SANTOESTEVAO,BAHIA,
,275726587,SALVADOR,BAHIA,
,42260893,OUROPRETO,MINASGERAIS,
,276201835,RECIFE,PERNAMBUCO,
,361659083,SANTANA,AMAPA,
,198056725,RIODEJANEIRO,RIODEJANEIRO,
,105832275,GLORIAD'OESTE,MATOGROSSO,
,63798832,RIODEJANEIRO,RIODEJANEIRO,
,226297469,CACAPAVA,SAOPAULO,
,731357453,PETROLINA,PERNAMBUCO,
,171585632,VITORIA,ESPIRITOSANTO,
,745532811,ABREUELIMA,PERNAMBUCO,
,746184747,DOURADOS,MATOGROSSODOSUL,
,233220387,INDIARA,GOIAS,
,187536861,LONDRINA,PARANA,
,346093307,TIMON,MARANHAO,
,41979376,SANTAALBERTINA,SAOPAULO,
,203033093,SETELAGOAS,MINASGERAIS,
,245864328,SAOPAULO,SAOPAULO,
,361333355,SIMOESFILHO,BAHIA,
,65063264,FORTALEZA,CEARA,
,173665123,REDENCAO,PARA,
,87344933,VARGEMGRANDEDOSUL,SAOPAULO,
,119374280,PRESIDENTEFIGUEIREDO,AMAZONAS,
,55260301,MORROAGUDO,SAOPAULO,
,119245093,TELEMACOBORBA,PARANA,
,177781312,JOINVILLE,SANTACATARINA,
,267657395,CAMPINAGRANDE,PARAIBA,
,651239141,ANANINDEUA,PARA,
,273432227,MARABA,PARA,
,762738576,VARZEAGRANDE,MATOGROSSO,
,665212413,RIODEJANEIRO,RIODEJANEIRO,
,118546843,GOITACAZES,RIODEJANEIRO,
,43086413,SAOJOSEDOSCAMPOS,SAOPAULO,
,161006293,MANAUS,AMAZONAS,
,269924195,FORTALEZA,CEARA,
,157114568,CAXIASDOSUL,RIOGRANDEDOSUL,
,131437016,JOINVILLE,SANTACATARINA,
,13562664,RIODEJANEIRO,RIODEJANEIRO,
,151187440,CUIABA,MATOGROSSO,
,182509840,RIODEJANEIRO,RIODEJANEIRO,
,166967483,OLINDA,PERNAMBUCO,
,794127624,SALVADOR,BAHIA,
,57534693,SAOPAULO,SAOPAULO,
5227401381,334268000,SIMOESFILHO,BAHIA,
,761288,EWBANKDACAMARA,MINASGERAIS,
,199791536,CAMPOSDOSGOYTACAZES,RIODEJANEIRO,
,793940763,TEIXEIRADEFREITAS,BAHIA,
,335443795,BARRADESANTAROSA,PARAIBA,
,151784187,REMIGIO,PARAIBA,
,289561445,MACEIO,ALAGOAS,
,50526832,SAOMATEUS,ESPIRITOSANTO,
,86438635,SAOCAETANODOSUL,SAOPAULO,
,229577744,JOAOPESSOA,PARAIBA,
,76965664,MANAUS,AMAZONAS,
,242070669,ABRANTES,BAHIA,
,171109915,NATAL,RIOGRANDEDONORTE,
,221711680,EUCLIDESDACUNHA,BAHIA,
,125364531,QUIRINOPOLIS,GOIAS,
,117921885,CURITIBA,PARANA,
,128222520,NOVAROSALANDIA,TOCANTINS,
,275794053,PRAIAGRANDE,SAOPAULO,
,123015336,SAOLUIS,MARANHAO,
,119341115,RIODEJANEIRO,RIODEJANEIRO,
,129725851,SAOPAULO,SAOPAULO,
,26663805,CACIMBINHAS,ALAGOAS,
,139589365,SAOLUIS,MARANHAO,
,159169637,PLANALTINA,DISTRITOFEDERAL,
,198134576,ENCANTADO,CEARA,
,209002317,SALVADOR,BAHIA,
,91703413,CANDIDOMOTA,SAOPAULO,
,158137885,CAMPINAS,SAOPAULO,
,179887125,SAOJOAODEMERITI,RIODEJANEIRO,
,30123787,IPIXUNADOPARA,PARA,
,66271896,SAOPAULO,SAOPAULO,
,109969931,PORTOALEGRE,RIOGRANDEDOSUL,
,379324504,INDAIATUBA,SAOPAULO,
,397415144,ARACI,BAHIA,
,362557621,SALVADOR,BAHIA,
,691125720,GUARIBA,SAOPAULO,
,1056909,ITINGA,MINASGERAIS,
,17681227,BELOHORIZONTE,MINASGERAIS,
,258493085,URUGUAIANA,RIOGRANDEDOSUL,
,124601264,SAOPAULO,SAOPAULO,
,48769157,INDAIATUBA,SAOPAULO,
,48706781,SAOPAULO,SAOPAULO,
,81791915,LORETO,MARANHAO,
,122224379,ARACAJU,SERGIPE,
,65027077,ANANINDEUA,PARA,
,153290291,RIODEJANEIRO,RIODEJANEIRO,
,273608544,MANAUS,AMAZONAS,
,216149120,SANTANADEPARNAIBA,SAOPAULO,
,189930968,SAOPAULO,SAOPAULO,
,148901339,BANDEIRANTES,GOIAS,
,146367715,SALVADOR,BAHIA,
,204274165,SIMOESFILHO,BAHIA,
,26772352,SAOPAULO,SAOPAULO,
,194765267,ANDRADAS,MINASGERAIS,
,213086013,APARECIDADEGOIANIA,GOIAS,
,342982760,TERESINA,PIAUI,
,761091600,GUARULHOS,SAOPAULO,
,50281651,BRASILEIA,ACRE,
,842297176,SAOPAULO,SAOPAULO,
,668216328,PIRAJU,SAOPAULO,
,277861416,CAMPOSBELOS,GOIAS,
,267769576,MARACANAU,CEARA,
,243438480,SAOPAULO,SAOPAULO,
,373134131,NOVASERRANA,MINASGERAIS,
,237638619,ILHEUS,BAHIA,
,179828805,SANTOANDRE,SAOPAULO,
,99059016,FEIRADESANTANA,BAHIA,
,41691536,TANGARA,RIOGRANDEDONORTE,
,150774125,SAOFRANCISCODEASSIS,RIOGRANDEDOSUL,
,119920683,SALVADOR,BAHIA,
,141339149,SAOLEOPOLDO,RIOGRANDEDOSUL,
,73543653,JOSEDAPENHA,RIOGRANDEDONORTE,
,786579957,ARATUIPE,BAHIA,
,345039312,ICARA,SANTACATARINA,
,47296965,FORTALEZA,CEARA,
,252623253,JABOTICABAL,SAOPAULO,
,280176165,CARUARU,PERNAMBUCO,
,273587861,SAOPAULO,SAOPAULO,
,743183723,FORTALEZA,CEARA,
,55978435,SAOPAULO,SAOPAULO,
,363304621,BOMJESUSDALAPA,BAHIA,
,271694765,FORTALEZA,CEARA,
,92854360,SUZANO,SAOPAULO,
,234755920,CAMPOGRANDE,MATOGROSSODOSUL,
,291037952,SAOLUIS,MARANHAO,
,146013504,PRIMEIRODEMAIO,PARANA,
,8712832,BOMJESUSDALAPA,BAHIA,
,363095376,SALVADOR,BAHIA,
,1796413,UBERLANDIA,MINASGERAIS,
,233500437,SAOPAULO,SAOPAULO,
,691598747,SAOJOSEDORIOPRETO,SAOPAULO,
,254661760,CONSELHEIROLAFAIETE,MINASGERAIS,
,351192973,CABODESANTOAGOSTINHO,PERNAMBUCO,
,249229320,SOROCABA,SAOPAULO,
,203914859,CASCAVEL,PARANA,
,45345709,RIODEJANEIRO,RIODEJANEIRO,
,250632899,SANTOANTONIODEJESUS,BAHIA,
,17821731,LORENA,SAOPAULO,
,86877581,IMPERATRIZ,MARANHAO,
,373700880,OSVALDOCRUZ,SAOPAULO,
,374543147,PARAUAPEBAS,PARA,
,86733576,RESENDE,RIODEJANEIRO,
,345816496,TIMON,MARANHAO,
,54415955,JORDANESIA,SAOPAULO,
,130483160,SALVADOR,BAHIA,
,336731163,SIMOESFILHO,BAHIA,
,218420837,DIVINOPOLIS,MINASGERAIS,
,170616213,JANDIRA,SAOPAULO,
,96774976,RECANTODASEMAS,DISTRITOFEDERAL,
,161485221,VILHENA,RONDONIA,
,81772296,SAOPAULO,SAOPAULO,
,218971093,SAOPAULO,SAOPAULO,
,66674131,BOAVISTA,RORAIMA,
,98660968,VARGEMGRANDEDOSUL,SAOPAULO,
,89256176,NATAL,RIOGRANDEDONORTE,
,86318088,ARCOVERDE,PERNAMBUCO,
,116245757,PORTOALEGRE,RIOGRANDEDOSUL,
,177516947,BELOHORIZONTE,MINASGERAIS,
,70960181,VALENCA,BAHIA,
,221232533,CARUARU,PERNAMBUCO,
,59466501,SAOPAULO,SAOPAULO,
,191659859,FLORIANOPOLIS,SANTACATARINA,
,230667323,GUARUJA,SAOPAULO,
,122101720,SALVADOR,BAHIA,
9639103101,25177053,IJACI,MINASGERAIS,
,147370043,FEIRADESANTANA,BAHIA,
,50534152,MORADANOVA,CEARA,
,279875024,GOIANIA,GOIAS,
,268300027,LAURODEFREITAS,BAHIA,
,131093432,FORTALEZA,CEARA,
,139808573,CAUCAIA,CEARA,
,282662251,CIDADENAOENCONTRADA,ESTADONAOENCONTRADO,
,52587099,PORTOVELHO,RONDONIA,
,255186669,GOIANIA,GOIAS,
,36508576,ITAUNA,MINASGERAIS,
,264734816,SAOJOSEDORIOPRETO,SAOPAULO,
,183739835,CAMBUI,MINASGERAIS,
,151488741,SAOJOSE,SANTACATARINA,
,214782411,PARANAGUA,PARANA,
,669096421,PEDERNEIRAS,SAOPAULO,
,184457115,SALVADOR,BAHIA,
,268694552,CRATEUS,CEARA,
,285334981,SAOPAULO,SAOPAULO,
,195542317,PACODOLUMIAR,MARANHAO,
,96735091,TAQUARALTO,TOCANTINS,
,161046381,MARACANAU,CEARA,
,6602989,SERRA,ESPIRITOSANTO,
,51229461,CARIACICA,ESPIRITOSANTO,
,84052717,MOGIGUACU,SAOPAULO,
,24493808,FEIRADESANTANA,BAHIA,
,215763416,TUCANO,BAHIA,
,212462067,SALVADOR,BAHIA,
,151980944,PORTOALEGRE,RIOGRANDEDOSUL,
,280257493,SALVADOR,BAHIA,
,159527512,MANAUS,AMAZONAS,
,127775027,LONDRINA,PARANA,
,39960456,RIODEJANEIRO,RIODEJANEIRO,
,124481157,IBATE,SAOPAULO,
,1221011,RIBEIRAODASNEVES,MINASGERAIS,
,5591037,RIODEJANEIRO,RIODEJANEIRO,
,10853213,SANTOS,SAOPAULO,
,78312915,DUQUEDECAXIAS,RIODEJANEIRO,
,195012133,EMBUDASARTES,SAOPAULO,
,248049037,EMBUDASARTES,SAOPAULO,
,203027029,JABOTICABAL,SAOPAULO,
,343351979,FLORIANO,PIAUI,
,137474917,ACU,RIOGRANDEDONORTE,
,261994189,PORTODEMOZ,PARA,
,91120109,MUZAMBINHO,MINASGERAIS,
,339362152,BOQUIM,SERGIPE,
,97014443,RIODOSUL,SANTACATARINA,
,35032032,MESQUITA,RIODEJANEIRO,
,68078776,GOIANIA,GOIAS,
,237055472,GENERALCARNEIRO,MATOGROSSO,
,17820536,SAOJOSEDACOROAGRANDE,PERNAMBUCO,
,369988379,FORTALEZA,CEARA,
,291935224,BARUERI,SAOPAULO,
,687612309,GUARULHOS,SAOPAULO,
,338828752,FEIRADESANTANA,BAHIA,
,73584221,LADARIO,MATOGROSSODOSUL,
,167378107,VICOSA,MINASGERAIS,
,270568453,BARREIRAS,BAHIA,
,380043973,ITAJUBA,MINASGERAIS,
,235187515,PORTOALEGRE,RIOGRANDEDOSUL,
,284390216,ITATIBA,SAOPAULO,
,102234736,JUAZEIRO,BAHIA,
,250598528,SAOPAULO,SAOPAULO,
,256481344,SAOPAULO,SAOPAULO,
,206068291,SABARA,MINASGERAIS,
,206446253,ARACAJU,SERGIPE,
,200977701,CONTAGEM,MINASGERAIS,
,190802211,OLINDA,PERNAMBUCO,
,77833851,BALNEARIOCAMBORIU,SANTACATARINA,
,138888221,ILHEUS,BAHIA,
,744213349,MANAUS,AMAZONAS,
,106462451,BALNEARIOCAMBORIU,SANTACATARINA,
,50505584,SAOBERNARDODOCAMPO,SAOPAULO,
,88592923,PARANAGUA,PARANA,
,31550957,FRUTAL,MINASGERAIS,
,676997072,VARZEAPAULISTA,SAOPAULO,
,241364432,SAOPAULO,SAOPAULO,
,23926659,RIODEJANEIRO,RIODEJANEIRO,
,135262171,PATOBRANCO,PARANA,
,145299077,SAOBERNARDODOCAMPO,SAOPAULO,
,269472272,SETELAGOAS,MINASGERAIS,
,45289989,ADAMANTINA,SAOPAULO,
,83051533,PACODOLUMIAR,MARANHAO,
,27601296,SAOBENTODOSUL,SANTACATARINA,
,63035883,BREJINHO,RIOGRANDEDONORTE,
,41313765,SAOPAULO,SAOPAULO,
,719471416,BELEM,PARA,
,187904888,SAOJOSE,SANTACATARINA,
,279315176,VARZEAALEGRE,CEARA,
,128101613,SAOCARLOS,SAOPAULO,
,121651672,JUNDIAI,SAOPAULO,
,337108651,BRASILIA,DISTRITOFEDERAL,
,270034472,APARECIDADEGOIANIA,GOIAS,
,32737525,CONTAGEM,MINASGERAIS,
,65391613,MANAUS,AMAZONAS,
,59824821,JAU,SAOPAULO,
,14382144,TERESOPOLIS,RIODEJANEIRO,
,18399355,POCOREDONDO,SERGIPE,
,233478843,NITEROI,RIODEJANEIRO,
,47735224,BRAGANCA,PARA,
,286488611,SENAMADUREIRA,ACRE,
,146368080,SALVADOR,BAHIA,
,224368133,JUIZDEFORA,MINASGERAIS,
,37269272,APUCARANA,PARANA,
,810293963,PEDERNEIRAS,SAOPAULO,
,45604128,CUBATAO,SAOPAULO,
,60294227,IGUATU,CEARA,
,257203475,FERNANDOFALCAO,MARANHAO,
,80992696,CAJATI,SAOPAULO,
,49256341,OSASCO,SAOPAULO,
,819772360,BRASILIA,DISTRITOFEDERAL,
,66601400,CAICO,RIOGRANDEDONORTE,
,154620184,ARAGUAINA,TOCANTINS,
,101289336,SAOPAULO,SAOPAULO,
,689481504,MARILIA,SAOPAULO,
,55019715,SAOJOSEDOSCAMPOS,SAOPAULO,
,209558875,BEMPOSTA,RIODEJANEIRO,
,159388987,BELEM,PARA,
,66407413,FORTALEZA,CEARA,
,48697728,RIODEJANEIRO,RIODEJANEIRO,
,51472176,VOLTAREDONDA,RIODEJANEIRO,
,175738280,IMPERATRIZ,MARANHAO,
,76427451,SAOPAULO,SAOPAULO,
,97835360,OLHOD'AGUADASCUNHAS,MARANHAO,
,191985677,LAGONORTE,DISTRITOFEDERAL,
,54125885,ATIBAIA,SAOPAULO,
,396365045,ARACAJU,SERGIPE,
,240077315,CAMACARI,BAHIA,
,648421221,NOVAGUARITA,MATOGROSSO,
,384340781,ANAPOLIS,GOIAS,
,20055589,BELOHORIZONTE,MINASGERAIS,
,43903933,MOGIDASCRUZES,SAOPAULO,
,257753875,FEIRADESANTANA,BAHIA,
,122264021,RIOGRANDE,RIOGRANDEDOSUL,
,354696411,TEIXEIRADEFREITAS,BAHIA,
