nulo,id_opr_cad_pos,id_mvt_cad_pos,id_pgt_cad_pos,dat_pgt,dat_vct_tfm,vlr_pgt_tfm,cod_mdl,cmd
,b9f26394-a10,e68196fd-1dc,422649d4-9e0,27/09/19,2019-09-05,8493.5811,C01,I
,d673d745-497,e8e57765-035,14d3d894-cbb,21/01/19,2019-01-21,2462.5101,B05,I
,7ff19ac4-605,525b596b-268,838ef63c-abe,10/10/19,2019-10-10,1931.8776,D01,E
,af84153f-fd3,2fc67129-436,17bb4a4e-b7d,06/05/19,2019-05-09,3997.2786,B05,I
,35132a46-1f7,,15334914-192,19/06/19,,5301.0708,C01,I
,adb2629a-35e,b4ad670b-923,7ea48d48-a91,10/09/19,2019-09-10,3710.6328,D01,E
,690e7eed-da0,fec7fe4b-844,3f19dafe-5f4,05/10/19,2019-10-05,2695.6548,D01,E
,c19dd8f6-0ad,301b5f43-c50,a0d7caa0-67b,31/05/19,2019-06-20,1391.8626,C01,I
,4f8cdac4-003,0d5390d3-ae0,8905696e-be3,18/11/19,2019-11-18,974.7792,D01,E
,2ce6d4e0-ebe,63034ef9-138,eb9558e4-d09,15/03/19,2019-03-25,41.6583,D01,E
,56d39a96-850,92250ce0-03a,51b97eeb-45d,04/04/19,2019-04-04,4883.7789,B05,I
,21462525-0ca,0123b8a6-7aa,f8d24425-0e8,10/01/19,2019-01-10,2536.7361,B05,I
,3178bfeb-aae,b50eb85b-9dc,99771ae7-b73,13/01/20,2020-01-14,7425.9777,D01,E
,8be5e991-655,4645bc61-956,59a95ee1-fa0,10/12/18,2018-12-10,1404.9564,C01,I
,2a508e81-415,b87c4250-1b2,96c09546-a8a,10/06/19,2019-06-10,3617.2665,C01,I
,a19ae799-4d1,c706f99e-74f,71e3a211-e97,13/06/19,2019-06-15,4029.1374,C01,I
,e83d12b3-8d4,6bc0d48a-39b,346ffd77-4cd,15/03/19,2019-03-15,7148.3391,D01,E
,de592be9-89c,e05ad068-ec0,cc9667f3-bd5,09/05/19,2019-05-10,3839.4024,C01,I
,086e8a28-7d0,3712c0fa-4ab,afa3b496-0d2,07/11/19,2019-11-13,4170.0000,D01,E
,27c8e972-c16,7d3e0d02-b62,c5fa9773-321,08/05/19,2019-05-05,62.6334,D01,E
,6da930ab-f32,79cf0a9a-05d,8791fb00-b09,10/03/20,2020-03-13,68.0544,D01,I
,6da930ab-f32,c694e979-e29,9368a8ac-56b,13/03/19,2019-03-13,437.8083,D01,E
,9c934ada-635,1965b52e-e95,72bec082-cd8,27/08/19,2019-09-06,4126.2984,D01,E
,65f8ac0e-438,de5e3705-ed6,3bd680ee-194,20/11/18,2019-05-01,52.1250,D01,E
,d8bb968d-c83,98e23d10-a54,53e012e7-7cb,15/03/19,2019-03-15,1534.0596,C01,I
,eb04e004-864,f997d716-7ce,adac4a8f-04b,15/04/19,2019-04-15,2511.5493,D01,E
,1cc32441-c46,749d185b-19d,0b55ab83-be3,21/02/20,2020-02-21,9465.4413,D01,E
,36c75d0d-e9a,a4770fac-df4,33325815-09b,31/07/19,2019-08-07,2234.8281,D01,E
,27c8e972-c16,c5a09370-c5c,3a4bfea7-e40,05/08/19,2019-08-05,30.4827,D01,E
,7b825c8f-74f,19c3da48-1d6,e4bb9242-885,21/05/19,2019-05-15,170.3028,D01,I
,00dbb4a1-3e8,6e9f40ab-16a,364fed0d-58a,05/12/19,2019-12-05,5822.1123,D01,E
,d89866a3-cf6,7fd58d65-ccc,662a24f6-195,17/02/20,2020-02-17,7476.1011,D01,E
,d89866a3-cf6,621dad25-727,ca84fb5a-fff,18/04/19,2019-04-16,1317.3030,D01,E
,2a508e81-415,52a85e6a-cbd,3ac2150b-204,08/01/19,2019-01-10,3477.1962,C01,I
,3243d1a8-a48,1f9ea287-6fd,b74fe0cb-bbf,29/10/19,2019-10-18,4574.8653,B05,I
,5edb3b62-554,a3693500-d3a,2d939854-9b3,15/10/19,2019-10-22,2191.0431,C01,I
,d61fdfc4-ff7,1ace3bfc-a11,24688fd7-868,10/05/19,2019-05-10,189.7350,D01,E
,eb264fbf-91f,cbfa6224-001,3238b2e6-955,14/09/19,2019-10-18,109003.1745,D01,E
,eb264fbf-91f,c587a4c7-de7,e7a59657-1ab,18/06/19,2019-06-18,74409.6468,D01,E
,e83d12b3-8d4,e9a382dc-f4c,4b9e4d6f-c41,01/07/19,2019-07-15,62.5500,D01,E
,d3a80a95-985,49db4a0f-02a,781b9aa0-9d0,08/03/19,2019-03-20,2944.3953,D01,E
,ebb3b76d-db4,dc3afaf7-974,67515317-591,05/10/19,2019-10-05,62.5500,D01,E
,b60b8608-27a,6b600c5f-9a4,1872065e-add,14/05/19,2019-05-15,2076.7434,C01,I
,f63f2759-5a7,3965a85e-c5d,ede23a85-c10,03/04/19,2019-04-04,2736.0204,B05,I
,3a6a8257-1fd,b4455317-efe,2d4f56b7-056,13/06/19,2019-09-19,2262.9756,B05,I
,3de34d90-ee8,2655a64b-be2,dc78ae72-3a5,15/04/19,2019-06-15,5008.3785,B05,I
,ef765049-a30,48a497bd-bad,5efdc64c-536,20/01/20,2020-01-13,52.2501,D01,E
,721cbb43-f15,f6b1cb9c-668,9dd5de1e-737,15/08/19,2019-08-15,2341.7052,D01,E
,a21923e8-b2d,699848d5-3fa,b6ec8963-1b2,22/07/19,2019-07-20,1543.9842,C01,I
,c3458cdd-7f9,4849e875-e27,28199c93-440,11/09/19,2019-09-15,1665.6648,C01,I
,c8541eb9-2ac,2e41567c-723,bc03b44d-0d7,12/12/18,2018-12-23,3830.9373,B05,I
,b7682b64-ff7,acdf5489-d38,9c159638-e0f,14/12/18,2018-12-14,5480.2974,B05,I
,b7682b64-ff7,6f74e9bb-ee3,da83d1aa-d2d,14/03/19,2019-03-14,5480.2974,B05,I
,61f1ef5e-7e9,0e5b15e2-aa5,5530cd92-6be,15/04/19,2019-04-18,1706.4474,D01,E
,61f1ef5e-7e9,36cda3b8-9a9,8994eae9-5eb,15/03/19,2019-03-18,2103.1812,D01,E
,f63f2759-5a7,40d57365-034,c0b24ea0-a56,04/02/19,2019-02-04,2736.0204,B05,I
,f658cff8-e6c,65d2ce6d-a40,4aeaafaa-c90,09/09/19,2019-08-27,458.7000,D01,E
,88e509f1-566,dce603fd-25a,4d77c6a6-a85,31/05/19,2019-04-04,3986.5617,B05,I
,b2b50bfe-afd,cadd8bbd-580,62020666-d10,12/11/18,2018-11-10,1829.5041,C01,I
,a35192c5-23c,29a32f16-5d0,75e2956d-b24,09/05/19,2019-05-15,2005.8117,C01,I
,a35192c5-23c,e34aff6b-135,f0f0b34b-632,11/03/19,2019-03-15,1993.8855,C01,I
,4856c057-ef3,96683396-a9a,ad9a9813-633,01/04/19,2019-04-05,4736.8698,B05,I
,ef4fd2a2-77a,10328a6f-cad,e2a6e060-6a4,17/06/19,2019-12-04,62.5500,D01,E
,b2d82063-054,df3af6dc-915,19bd840c-ad0,10/09/19,2019-09-10,90.3222,D01,I
,a0c3f8f0-176,f8fba8f3-62f,673ea291-790,10/06/19,2019-06-10,1593.8991,D01,E
,ef765049-a30,57055094-ac3,c0a65acb-dca,17/04/19,2019-04-15,546.9372,D01,I
,75dd72b6-8ab,319a06ff-729,fafa884b-b03,20/03/20,2020-03-10,318.5046,D01,I
,0b73552f-07d,4ff9a529-253,d7f21ed2-822,31/05/19,2019-06-01,536.5956,D01,E
,4ceee7c2-afd,e6bb19e6-d4e,83162543-2b1,10/06/19,2019-06-20,3060.2796,B05,I
,1c72dff0-f5b,ff795d9c-866,66ab52ac-fd2,18/11/19,2019-11-18,1218.1821,D01,I
,7bdd13c3-6c4,2e8d8257-926,1e2db076-114,29/11/19,2019-12-01,2241.4584,D01,I
,e77382e1-10a,813712ac-263,1a991322-168,18/10/19,2019-10-20,1796.4360,C01,I
,8d15703b-eb8,efcaf4ad-4a5,4f3251cc-f3e,25/03/19,2019-03-25,52.4586,D01,E
,9c934ada-635,73317b43-1da,352501c5-623,05/07/19,2019-07-08,131.2716,D01,E
,3e4570e1-795,056e1e46-eee,1e21b17f-e3c,15/05/19,2019-05-19,2047.6785,B05,I
,adb2629a-35e,3ee9b0e6-61e,adb032bd-6b2,10/03/20,2020-03-10,7973.9157,D01,E
,812a1067-24f,4822fa1e-3dd,0db5ed29-8cd,03/05/19,2019-05-05,3222.4509,C01,I
,4856c057-ef3,866ba987-935,b48839a3-291,05/06/19,2019-06-05,4736.8698,B05,I
,1ae2e842-faf,ec744106-017,12f7f49e-555,18/02/19,2019-03-04,2685.5634,B05,I
,b0af29c2-573,a0b23306-abc,4891e529-2dd,23/09/19,2019-09-20,3513.2250,D01,E
,b0af29c2-573,deba1f13-de8,73d61414-9da,02/09/19,2019-08-20,2842.9392,D01,E
,a162b97a-82f,deabb673-c8d,6d4a81e0-dca,10/06/19,2019-06-10,520.7496,D01,E
,159bf5c0-1a2,4852e24d-d6e,21afa9df-5a8,08/05/19,2019-04-08,4277.6277,B05,I
,ab90820e-b9c,6109cc3f-705,b8d58659-228,08/07/19,2019-07-08,195.5730,D01,E
,5583cf4c-fef,c97e2500-5b6,8521c24b-814,10/07/19,2019-07-10,62.5500,D01,I
,36c75d0d-e9a,93c09d6b-d03,be0b3390-af7,31/07/19,2019-08-07,2234.8281,D01,E
,700c4bcc-9e3,43bd591b-5c9,fec8fdbc-678,16/05/19,2019-09-25,20.8500,D01,E
,9c934ada-635,64526bc7-e47,30c5434c-5a1,05/03/20,2020-03-06,3363.4386,D01,E
,9c934ada-635,f835bedd-cc4,492de03f-2a5,04/10/19,2019-10-07,1633.3056,D01,E
,6da930ab-f32,4e084318-9fd,67e02ea2-648,10/10/19,2019-10-13,1353.9156,D01,E
,6da930ab-f32,f2197905-bed,9b7858a0-e16,13/03/19,2019-03-13,437.8083,D01,E
,6da930ab-f32,909f4373-b4c,f727986a-06f,13/05/19,2019-05-13,1733.3856,D01,E
,2c398efb-dee,503cef0d-e9a,16020d18-92a,21/10/19,2019-10-24,5949.6726,C01,I
,e7a0c120-527,9672859c-e21,4e81f817-ec3,20/09/19,2019-09-20,138618.8481,D01,E
,e7a0c120-527,c0c0d8ba-7ad,528d6fd4-f82,22/07/19,2019-07-20,94971.0411,D01,E
,ebe4678a-761,32372f14-107,d5388004-ac2,27/03/19,2019-03-10,3270.0723,B05,I
,8b37fd80-922,9e148ad2-b10,1463a0a5-3ad,08/04/19,2019-03-21,3835.1490,B05,I
,e83d12b3-8d4,43a498fc-3bf,25fc83d6-aea,15/02/20,2020-02-15,6252.2478,D01,E
,e83d12b3-8d4,b92bb6f3-4a8,8231eff7-b09,15/08/19,2019-08-15,6351.7440,D01,E
,5196219c-3a0,45ad3d0c-19b,6d7e1757-470,04/11/19,2019-11-09,7152.5091,B05,I
,d795f276-879,f71fba68-575,59b321f8-162,09/03/20,2020-03-12,299.7813,D01,E
,e3efbeb2-3b3,2c765b3a-442,68cd7a1d-cd7,20/08/19,2019-08-20,62.5500,D01,E
,e3efbeb2-3b3,d56edce8-60b,f4a45141-58c,22/04/19,2019-04-20,46.9125,D01,E
,1ae2e842-faf,c77b958c-e36,2736f880-53b,04/04/19,2019-04-04,2685.5634,B05,I
,00dbb4a1-3e8,82427b0d-fa7,4fbf89bf-170,06/08/19,2019-08-05,5406.0714,D01,E
,a162b97a-82f,16dc2201-d26,6fc98102-de7,10/12/19,2019-12-10,528.0471,D01,E
,48b497aa-ca2,10118268-13b,ebd39b68-e39,20/05/19,2019-05-18,5990.7054,B05,I
,86a1cac1-4c4,b414ef35-794,e1f40ce1-dd8,05/04/19,2019-04-05,1056.9282,D01,E
,86a1cac1-4c4,539b61a4-379,f1e23efc-be0,05/10/19,2019-10-05,707.3154,D01,E
,223158da-5c4,9db52adf-1e0,559eb7f6-c27,27/05/19,2019-05-26,9109.9488,B05,I
,fa261713-36b,599fb3e6-e56,0c3404c8-f17,13/12/18,2018-11-28,7462.1733,B05,I
,5cd809c2-fca,54e66eb0-b3d,23f6be26-4b9,28/06/19,2019-07-01,2905.0722,B05,I
,213ca9b2-b0a,93e7b627-e60,3bca7391-8b9,15/05/19,2019-05-15,2876.9664,C01,I
,706a6c4e-4e8,12ba8844-31f,0b6b3264-228,02/04/20,2020-04-10,2.0433,D01,I
,a2baadcc-95a,3749c37d-598,de7c53e9-975,14/11/18,2018-11-15,2154.2220,C01,I
,c8493f32-85a,54931bdd-55f,c262f62e-0b9,27/09/19,2019-09-29,4348.0173,B05,I
,60dbbc51-560,0221ffc8-412,0025ff30-7cf,10/10/19,2019-10-11,1609.2030,D01,E
,60dbbc51-560,37f5cb30-bd6,810ca953-3b9,04/06/19,2019-06-11,1500.7413,D01,E
,a531aadc-940,8e0dc537-e46,dfa9c6ca-f0c,08/01/19,2019-01-01,2727.6804,B05,I
,ebb3b76d-db4,d0d9ab72-213,3e6f39de-b11,05/08/19,2019-08-05,62.5500,D01,E
,19097e82-194,343c1a22-22b,737eaf66-3e6,11/06/19,2019-06-20,1724.0448,C01,I
,c36dcc29-9ae,4f5e6904-f6a,d7811ca1-f2e,14/01/19,2019-01-19,3156.9402,B05,I
,24a68635-ca3,f8b3e526-bb2,0969cfaf-7ba,17/09/19,2019-09-17,1972.5768,C01,I
,f3d48384-cda,92ec99fb-3e0,83fc1fbf-c64,06/08/19,2019-08-10,7291.3284,B05,I
,1a934d59-cc5,6f0f0d57-528,e2fca72a-213,03/01/19,2018-12-29,5075.5989,B05,I
,4c620860-285,e88b4396-071,ed3c03c1-8b2,25/06/19,2021-08-10,2716.2546,B05,I
,8622ee94-91f,aee30b36-9ec,12c938e1-d6e,03/06/19,2019-05-20,562.9917,D01,E
,3e4570e1-795,9de0d0a1-947,8be7ec3c-da8,19/02/19,2019-02-19,2047.6785,B05,I
,f69de942-175,5ccbd986-f43,6869b03a-4a0,04/12/18,2018-12-05,8652.7083,C01,I
,c3458cdd-7f9,9dfeff02-bec,88d2e388-850,13/08/19,2019-08-15,1631.8461,C01,I
,0e18e010-38c,d995172f-ca3,b224941d-ca3,17/09/19,2019-09-16,1203.0450,D01,E
,75dd72b6-8ab,0c4ccbc3-b49,e21512bc-072,13/03/19,2019-03-11,133.3983,D01,E
,215b534a-e28,f1f3d035-8f5,5dd4cd1c-f64,16/10/19,2019-10-07,4558.1436,B05,I
,1cf8f51a-f48,9af6b20c-5fb,33c16922-3c8,16/07/19,2020-01-28,5783.7483,B05,I
,f5e0f551-96a,80178943-d2a,3b1158a8-01a,06/05/19,2019-05-07,4930.2327,B05,I
,04a2cbd1-853,9291ce00-d1a,657ebf8d-7bd,17/09/19,2019-09-16,1635.3906,D01,E
,ef765049-a30,7c6809c5-272,ebd12551-a20,17/04/19,2019-04-15,546.9372,D01,E
,d8d1a535-65b,ab1fd3df-c1e,b5de9a8e-4d8,10/08/19,2019-08-10,466.1643,D01,E
,b8c124e0-176,c35728d5-d2e,57669ed9-8d0,08/11/19,2019-11-18,1139.4108,D01,E
,232ecc2d-8ef,ba29357e-010,28d84acb-8f7,03/12/18,2018-12-20,3425.5716,C01,I
,33ea68d6-7ab,d8c545a8-a55,2c31f8b7-dc8,07/06/19,2019-06-10,3321.0714,D01,I
,e118eeac-2db,a6008fea-b96,e476cebe-17e,05/07/19,2019-08-31,4746.1689,B05,I
,c8176e21-845,3c0c72e9-d96,bd1f20d0-f2d,13/09/19,2019-09-13,591.3060,D01,E
,fdc73883-174,aaacd4ea-090,bf925cc9-c34,28/02/20,2020-02-27,56.5869,D01,E
,a8509734-039,08385844-58b,ef9136d4-50a,04/12/19,2019-12-08,1957.6482,D01,E
,a81328c1-487,31896e53-7e8,258ded27-7c8,27/09/19,2022-12-22,2801.4477,B05,I
,676f4a12-daf,aad13a81-f54,96f2ea6c-58e,08/03/20,2020-03-08,69.8475,D01,E
,25639248-d5a,653cc40b-366,88df3025-ff5,09/09/19,2019-09-08,3198.1398,B05,I
,66019417-40a,4ec24e87-4ee,1a514c19-9b9,06/03/19,2019-03-19,5567.5755,B05,I
,e3c19660-3db,7ae30ab4-65f,641908db-52d,06/08/19,2019-08-14,4040.4381,B05,I
,a162b97a-82f,8be299a7-d58,41f95367-032,11/11/19,2019-11-10,528.0471,D01,E
,71459215-bde,7b12b9fb-fd6,861ee205-73f,09/04/19,2019-04-10,2316.0597,C01,I
,730aa7e8-167,bc01628f-25a,7de477e3-96a,18/03/19,2019-03-20,1582.7652,C01,I
,42bd7702-ddd,1b2c0a24-692,3656ee4b-0d1,14/12/18,2019-08-08,3523.7334,B05,I
,05003f4e-52d,51fd8e87-fdd,350f898f-9dd,17/01/19,2019-01-20,3152.7285,C01,I
,173d9754-138,5a1d3f47-fa6,5a05639f-594,16/08/19,2019-08-22,4552.9311,B05,I
,326239d9-6e3,b981fa14-add,0ea987ae-d75,15/10/19,2019-09-23,5099.9517,B05,I
,326239d9-6e3,4f8cefe3-115,623393b4-b42,07/10/19,2019-06-23,5099.9517,B05,I
,1c72dff0-f5b,94fb1d34-417,8c0e91d5-878,07/01/20,2020-01-18,1042.6668,D01,I
,59da03a0-ed1,5326c57a-60b,05d11c39-ea7,11/10/19,2019-10-16,788.1300,D01,E
,0f1b026e-c16,e09270da-662,87ffa311-24d,13/01/20,2020-01-13,9449.9289,D01,E
,4874f1c4-ec9,81cee2ea-a11,8ef8dce4-c37,28/02/19,2019-03-10,5298.8607,C01,I
,5649f2af-46f,7586991d-dd8,7190c04c-f0d,11/02/19,2019-01-28,3368.2758,B05,I
,33ea68d6-7ab,41f8d132-287,03c050ef-019,09/01/20,2020-01-10,1591.1886,D01,I
,89855f04-e6f,c1ed6c3a-a9e,86a534c1-95b,21/11/18,2018-11-17,9593.9607,B05,I
,2775a70b-027,b9e23afd-972,d83babf9-b8d,10/01/19,2019-01-10,383.0979,D01,I
,a8509734-039,7b601cc1-e3c,4352e13c-ada,08/01/20,2020-01-08,1804.1922,D01,E
,ac2954ca-08e,129c38d8-9f5,1b25e819-b85,31/07/19,2018-12-22,3922.4271,B05,I
,a3df64f8-2d2,555bf2e7-40c,ac002fbf-ae4,11/10/19,2019-10-13,692.2200,D01,E
,af5fd6ef-c4f,c369c344-f14,984f046b-853,18/04/19,2019-11-10,23.3520,D01,E
,643994bf-c9b,c6ec8ec1-57d,8b5e0d4a-b6a,18/10/18,2018-10-20,2712.5433,C01,I
,dec62774-f36,bc35de25-fa6,e38738ef-12d,03/04/20,2020-03-25,57.5460,D01,I
,6c68ce38-602,05ecad4a-8bd,0efe59f0-86f,19/09/17,2020-03-01,2343.3732,B05,I
,543f540d-56b,043ec580-011,d96b923b-e31,07/08/19,2019-06-10,3256.8951,C01,I
,d8bb968d-c83,32db4ac5-6e0,522cb14e-c19,07/01/19,2019-01-15,1493.1102,C01,I
,ef765049-a30,5ae76407-f5c,8d245f33-41b,17/12/19,2019-12-13,1413.3381,D01,I
,64916b5a-39b,ec5c2dd9-7f0,3af1f8d4-939,08/11/18,2018-11-05,3604.3812,C01,I
,ed0bd1d8-5de,e2e40170-ef7,81aa7b64-e14,21/10/19,2019-10-25,1251.0000,D01,E
,602bd033-6e3,69da1e95-ab0,b0cafd95-ff9,15/05/19,2019-05-28,4039.6041,B05,I
,69d9db4b-dac,4cb5922d-b4e,d590534f-fb2,31/07/19,2019-07-15,1241.6592,C01,I
,424aac4a-d6f,a9d31045-034,7333a63d-4f8,10/12/18,2018-12-10,2751.5328,C01,I
,15007258-fd3,e273470a-535,d61d3b78-52b,15/08/19,2019-08-18,2781.9738,D01,E
,6a8e9ca7-3c9,4afa7474-fa8,ae3fc5af-d54,20/12/19,2019-12-28,2417.6826,D01,E
,f3fd849e-906,7598d5e6-fce,4277ac66-35e,09/09/19,2019-09-17,2146.2990,B05,I
,574d6458-354,6e9026ff-eaf,3e15028c-32f,15/04/19,2019-04-15,366.0426,D01,E
,571f14e0-440,e132182d-62f,571731fa-def,15/01/20,2020-01-15,8259.1854,D01,E
,862854d3-123,482500de-f91,e65db7fc-5d5,19/12/18,2018-12-20,1243.5774,C01,I
,776ac1f4-2ff,0b0b80e8-950,9dbdd652-f6c,05/11/18,2018-11-20,1534.0596,C01,I
,95c65c3a-d46,ec242a6b-cae,b28f46c5-b65,01/11/19,2019-11-01,2907.2406,D01,E
,ebb3b76d-db4,a7cbf33b-14d,0cbf6cbd-1b3,05/07/19,2019-07-05,62.5500,D01,E
,76ea61cf-df6,d9c145c0-c81,03a5008d-8f7,23/05/19,2021-04-29,3610.5111,B05,I
,ad12e989-b46,e8348ccb-c09,f3cab881-fa9,12/08/19,2019-08-10,1185.0723,D01,E
,f4be81e6-f70,e367d32e-e82,dcc1cdf6-8a2,10/01/20,2020-01-20,627.2097,D01,E
,25aaafd6-184,3fb29407-5bf,6b0e9a52-669,28/12/18,2019-07-26,2370.6450,B05,I
,9ee6304c-2c4,2c085f46-7d5,fccb015e-b64,06/09/19,2019-09-10,3558.5946,C01,I
,0fd6f00b-44d,4ef99ff6-eeb,92851ee7-c7d,05/04/19,2019-04-05,80.8146,D01,I
,1ee41039-d1c,5f82f21c-4a6,f6250500-a45,15/08/19,2019-08-15,62.5500,D01,E
,b211605e-606,723d6aa5-a7f,31708bc3-5ae,01/03/20,2020-03-01,1244.8701,D01,E
,a21923e8-b2d,010fbfa9-23a,74f1826b-f3c,20/09/19,2019-09-20,1606.9095,C01,I
,a1233f45-fe8,91599353-ce8,a1ae955e-441,26/07/19,2019-07-25,254.6619,D01,E
,64790ae0-363,e4d7839b-25a,6bc7d281-176,11/07/19,2019-07-15,3656.7147,C01,I
,e83d12b3-8d4,2407405c-3d2,1445487a-6dd,17/07/19,2019-07-15,6020.9379,D01,E
,e83d12b3-8d4,1403a4ee-b10,28cdef0f-ab3,15/12/19,2019-12-15,412.3713,D01,E
,b211605e-606,814cf857-3db,11a3a27f-a19,02/01/19,2019-01-01,740.1750,D01,I
,66b28224-95f,b44f9184-5cc,81c029d9-c21,04/11/19,2019-11-02,3273.9504,B05,I
,50ef0ded-02f,29a64d42-d9a,aeaad72d-2b6,28/12/18,2018-12-30,2440.3257,B05,I
,9e471007-ab8,8b1c745c-7e2,c04ee5d3-f90,03/01/19,2020-02-20,5293.6482,B05,I
,c19dd8f6-0ad,fe3eac89-e9e,37fbe8fe-e62,01/04/19,2019-04-20,1384.8570,C01,I
,e3efbeb2-3b3,3c387582-aa2,3ebfff90-b4b,20/11/19,2019-11-20,62.5500,D01,E
,2863e1e2-3bb,53814365-e1c,7e8ec8db-acc,22/12/19,2020-01-02,943.2957,D01,E
,67546899-e62,8ba7bc04-518,560a84b9-e9c,15/04/19,2019-04-15,599.7711,D01,E
,65eaad4f-5ad,a5c0a502-a49,34c2a7cd-9b6,13/05/19,2019-05-12,11380.6389,D01,E
,523e6670-888,12e4d593-b68,98fba29a-796,05/11/18,2018-11-05,4993.8252,C01,I
,a6bd49f0-db5,1c8ba2da-0b7,d20ccee9-ec5,05/09/19,2019-09-01,63.6759,D01,E
,d89866a3-cf6,d194923e-d25,9108fb50-702,17/02/20,2020-02-17,7476.1011,D01,I
,f0613930-8af,c32e23c6-943,7443a0d6-69f,24/12/18,2019-04-12,5765.8590,B05,I
,d2a05d0b-a4b,f70a15a9-3d0,1b54bd84-b32,05/06/19,2020-06-03,2927.3817,B05,I
,15c5a87b-2a2,e07d1e94-365,2552d5bc-4fc,08/05/19,2019-05-12,1650.3609,C01,I
,26ae1261-361,6ffab8bd-2da,c2a2905f-e74,05/04/19,2019-04-05,1804.8177,D01,E
,4aee8187-a04,e4507825-b35,11cfb6f3-fff,12/12/18,2018-12-20,1942.1358,C01,I
,776ac1f4-2ff,137cda6b-d27,5eded766-7f0,14/10/19,2019-10-20,1613.7900,C01,I
,01969739-4d5,5070491a-871,49dc31c3-939,26/02/19,2019-03-01,1032.8256,D01,E
,d359d53c-0dd,05ccd006-e3a,9f349d2b-bb6,10/10/19,2019-10-10,7418.3883,C01,I
,c3447e4c-6f5,fc679b95-f76,bb78ff1b-414,30/01/19,2019-02-15,2265.1440,C01,I
,2909bc94-3ce,ed8a959a-e73,7f2578a4-dd4,10/08/19,2019-08-16,2212.2267,D01,E
,10363fd8-3b0,94eed4ad-1ef,554614f1-971,10/11/19,2019-11-10,810.9816,D01,E
,4ceee7c2-afd,dca99f5f-06d,c0714e6b-d85,07/02/19,2019-02-20,3060.2796,B05,I
,af84153f-fd3,4f156c1e-a33,550a79f5-64c,31/01/19,2019-02-09,3997.2786,B05,I
,af84153f-fd3,2b08769f-1d7,66a20c76-693,06/12/18,2018-12-09,3997.2786,B05,I
,f0613930-8af,fd760cee-b00,9134bf9d-4de,24/12/18,2019-03-12,5765.8590,B05,I
,682759ea-077,c4dd4317-693,66b49a9b-b2a,13/01/20,2020-01-13,477.3816,D01,I
,16678245-4bc,16aa74a9-8ae,87b48708-30c,02/10/19,2019-10-10,1617.0843,D01,E
,7064a12c-c4e,ffcec75e-7a8,eae56d34-db4,31/08/19,2019-09-06,2039.1300,D01,E
,8b844b2a-408,39b91ad4-383,e091644a-96b,20/08/19,2019-08-26,3229.9986,B05,I
,84e0bc86-766,2d08ee19-be2,0f813199-99a,06/05/19,2019-05-04,11644.0578,B05,I
,13ba2905-78f,70aaba4c-b28,f07e84ee-755,06/02/20,2020-02-06,235.3131,D01,E
,0f1b026e-c16,523ed8cf-e9e,b203ba72-273,11/12/19,2019-12-11,7302.2955,D01,E
,d89866a3-cf6,55a0e73b-01a,5ce3c93c-390,16/05/19,2019-05-16,1128.3603,D01,E
,574d6458-354,d18033e6-1c8,5344e3f9-2b8,13/09/19,2019-09-15,4.1283,D01,E
,ecc44528-84c,8ecec868-32c,14b63677-ce5,21/06/19,2019-06-17,187.6500,D01,E
,cd657767-943,73ef9192-eeb,50c9c2aa-1e4,07/03/19,2019-02-10,2158.1835,C01,I
,424ca0de-9e2,0f528ee2-f40,5d5e03e3-da1,28/06/19,2019-08-22,2576.3094,C01,I
,c8176e21-845,90052a0f-a5e,c3512b22-30b,13/02/20,2020-02-13,368.2527,D01,E
,016f6816-dfd,7d7ac725-2cd,97c8edd5-18c,11/12/18,2018-11-20,1630.2615,C01,I
,aabd4038-3e0,dac2c46e-277,f81dc688-09f,08/07/19,2019-07-05,50.2902,D01,E
,8fe8184e-361,aef1e343-454,163db1b3-2f7,09/01/19,2019-01-10,3094.8906,C01,I
,a530ec63-da1,f3f3d899-dd0,8e854573-e39,30/11/18,2018-12-01,4159.7418,B05,I
,dacf4565-383,94eb3374-42b,4abcf290-409,05/11/19,2019-11-10,3401.8860,C01,I
,341b98ee-c89,c76a40bc-1d5,0cf36b6a-a67,11/10/19,2019-10-12,2197.1730,C01,I
,626b72a2-8f7,e0a914d5-59d,b19d9d4d-2ea,15/01/20,2020-01-15,29.1483,D01,E
,626b72a2-8f7,d6ecbe11-0fc,cb3ded2a-ae5,15/11/19,2019-11-15,29.1483,D01,E
,1752a485-b43,37e934d2-3ab,5640eb0b-ba6,13/03/19,2019-02-10,3578.4855,C01,I
,866339e9-d0c,69f0a108-755,9a543cf6-1c6,10/07/19,2019-07-10,52.1250,D01,E
,9bfebf79-3b1,aed588a0-3f0,0e03153c-066,10/12/19,2019-12-10,2093.8821,D01,I
,9bfebf79-3b1,c14a3796-04b,23699d5e-8ff,10/03/20,2020-03-10,442.4787,D01,E
,fb66a591-95b,c8213446-9c5,955033f1-f5e,21/06/19,2019-06-20,416.4579,D01,E
,71459215-bde,,c3da97d3-167,17/09/19,,82.8162,C01,I
,e7a0c120-527,e86bc331-ebd,3057b3cb-ca9,14/11/19,2019-11-20,8.3400,D01,E
,e8c370a9-336,8ad7b1fb-0b0,3a98038f-2d0,17/07/19,2019-07-17,481.8852,D01,E
,c5e2c65e-b52,45bdd8a0-c34,62155d1f-4f5,13/05/19,2019-05-15,804.5598,D01,E
